idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2160720665,8430133;1,4535798;False
1;0;0;2,5577886999999997;158,58642718005086;158,58807385098197;0,65021414;1,7153798E-06;False
2;0;1;2,5577886999999997;158,58642718005086;158,58642718005086;147971602,8508021;0,20755655;False
3;0;1;6,2389659;76,1171954737654;76,11816754103573;0,2108967;3,3328426E-05;False
4;0;1;10,2973162;76,1161597879198;76,11712554130114;7,132394E-05;1,5585692E-06;True
5;1;0;10,2973162;47,20108770742928;47,20108770742928;30194524,133392807;0,04072987;False
6;1;0;16,1966405;32,28274980233445;32,28314460040994;0,07537258;0,00036003123;False
7;1;0;21,8449216;32,25526122992305;32,25560619678807;0,0009415869;0,00028698274;False
8;1;0;27,929625899999998;32,24702283880135;32,247342641965155;0,00042423798;0,00013033809;False
9;1;0;33,6231976;32,24385525962732;32,24413937920524;0,00026177036;0,00013630663;False
10;1;0;39,2266421;32,24232785803093;32,24258603169638;0,00018114895;0,00011874111;False
11;1;0;45,3460178;32,241396089115966;32,24163600433983;0,00015671772;8,963098E-05;False
12;1;0;50,98856789999999;32,24077118620497;32,24099742293261;0,000103604165;6,6884335E-05;False
13;1;0;56,6567708;32,24028540471067;32,2405021456223;8,735235E-05;6,1252154E-05;False
14;1;0;62,33771659999999;32,24001204502851;32,2402181428784;7,364519E-05;5,2272073E-05;False
15;1;0;68,0405936;32,23976175184311;32,239960262087244;6,0285085E-05;5,3228126E-05;True
16;1;0;74,007606;32,239531294359715;32,23953248248236;9,0783695E-05;4,9657225E-05;False
17;1;0;80,4006606;32,23929825165219;32,23930126878884;6,536437E-05;4,843263E-05;False
18;1;0;86,6345109;32,23917266601966;32,239177105945345;3,270181E-05;4,7574144E-05;True
19;1;0;92,541314;32,239102462646564;32,23910261924426;3,1625677E-05;3,737445E-05;False
20;1;0;98,50839649999999;32,239060516006994;32,23906099280742;4,1267594E-05;3,1959135E-05;False
21;2;0;98,50839649999999;31,409597075802374;31,409597075802374;8500206,425089076;0,0034200335;False
22;2;0;104,859315;31,263935339696914;31,263960510219206;0,0057793367;0,00017356002;False
23;2;0;110,66028969999999;31,262717260929918;31,262741162083458;0,00019457142;9,2112365E-05;False
24;2;0;116,46734179999999;31,26250208093297;31,26252084582515;6,5833796E-05;8,554748E-05;True
25;2;0;122,7126759;31,262340582351307;31,262340735818118;0,00021088372;6,5937376E-05;False
26;2;0;129,12064039999998;31,262313073152942;31,262313048552915;9,3482624E-05;6,0252743E-05;False
27;2;0;135,20453229999998;31,26228796051963;31,262287882958894;2,8589042E-05;5,735086E-05;True
28;2;0;141,11587379999997;31,262274521980835;31,262274550548483;2,7090406E-05;4,214463E-05;False
29;2;0;147,11346659999998;31,262265195137154;31,262265287658405;1,1508132E-05;2,8458038E-05;False
30;2;0;153,1320738;31,262261643866623;31,262261665441336;2,7171194E-05;2,5095247E-05;False
31;2;0;159,0334715;31,26225857192377;31,262258584266604;9,283569E-06;1,9212064E-05;False
32;2;0;165,0030742;31,262257109871918;31,26225702091215;6,495604E-06;1,5738773E-05;False
33;2;0;170,856351;31,262256937398007;31,262256742297467;4,782796E-06;1,3442752E-05;False
34;2;0;176,98930589999998;31,262256653834235;31,26225631062698;4,3645887E-06;1,1503953E-05;False
35;2;0;183,01113469999999;31,262256694802865;31,262256210016197;6,0188977E-06;1,0060836E-05;False
36;2;0;188,90446799999998;31,262255237885494;31,26225469633971;2,7773604E-06;9,483242E-06;False
37;3;0;188,90446799999998;31,323369527672526;31,323369527672526;8813081,441744361;0,000731736;False
38;3;0;194,88461999999998;31,318736389651534;31,318736611116194;0,001256489;2,2901297E-05;False
39;3;0;201,14029179999997;31,3187006011761;31,318700093438395;8,324903E-05;1,6484475E-05;False
40;3;0;207,13289329999998;31,31869970746937;31,318698600372244;2,2173414E-05;1,6956292E-05;True
41;3;0;213,03077079999997;31,318697276761892;31,318697262144546;9,898924E-06;1,7417637E-05;False
42;3;0;218,90602789999997;31,318699011713512;31,318698968232415;6,3787884E-06;1,3053861E-05;False
43;3;0;224,797688;31,318700061242673;31,318699955741902;5,594531E-06;9,134328E-06;False
44;4;0;224,797688;31,313643615664972;31,313643615664972;8694950,197922604;0,00013399348;False
45;4;0;230,7672591;31,313374579269954;31,31337449662808;0,0003168291;1,1076014E-05;False
46;4;0;236,65575529999998;31,313378744741208;31,31337849501696;1,4800495E-05;1,0636502E-05;False
47;4;0;242,6411896;31,313380204701268;31,31337986823556;6,047565E-06;9,418645E-06;True
48;5;0;242,6411896;31,315237315259125;31,315237315259125;8716303,798792763;4,1399588E-05;False
49;5;0;248,6518572;31,315213568655107;31,315213548679267;0,00013809683;9,072495E-06;False
