cycle;lambda;sidelobe;dataPenalty;regPenalty;currentRegPenalty;converged;iterCount;ElapsedTime
0;2252,01;225,201;3157,06610981204;0;0;True;11956;303,8787405
1;284,0538;28,40538;138,973481894307;101,362436872048;43,3540478831055;True;15293;381,909554
2;690,661;69,0661;447,175881482148;66,8854194529085;28,6077739514449;True;14292;358,2196398
3;283,8335;28,38335;110,032020442447;104,641914246258;44,7567235703546;True;17364;432,7745053
4;697,5352;69,75352;449,371613063353;66,6711922424424;28,5161461465854;True;13184;330,5828863
5;283,8419;28,38419;108,027938515546;104,732969776091;44,795669228407;True;16356;408,8251562
6;697,0901;69,70901;445,962201237111;66,8820441977477;28,606330338208;True;13219;330,7330993
7;283,8403;28,38404;106,79898818532;104,582147501849;44,7311605258374;True;15667;392,2430106
8;691,3198;69,13198;438,641905906072;67,2614796288826;28,7686198763195;True;13228;331,8038487
