idx;cycle;seconds;objectiveNormal;objectiveAccelerated;L2GExp;L2GCorr;processorCount;blockSize
23;1;1629,5082453999999;29,467648150861546;29,470605068481113;10144823,671299651;5,598612984609829E+18;0;0
24;1;1720,7226057999999;29,459287781198125;29,462428224622222;10143058,90371624;5,920353035722239E+18;0;0
25;1;1812,7505397999998;29,45189637021809;29,455208080139123;10142459,970415758;6,192746714362834E+18;0;0
26;1;1904,6604527999998;29,445540020190695;29,44902522722159;10141124,017787784;6,544095984049785E+18;0;0
27;1;1996,3035264;29,439808013183296;29,443485057935405;10140992,541141348;6,766705796153842E+18;0;0
28;1;2088,1456349;29,436005211018774;29,439715314273613;10140538,105021494;7,048569635474055E+18;0;0
29;1;2178,6291304;29,43243967585609;29,436200589796297;10140795,602980383;7,362637982798341E+18;0;0
30;1;2269,9566989;29,42910174644293;29,43292962185304;10140271,333205532;7,529657857102744E+18;0;0
31;1;2360,8973188;29,42559408233007;29,429556366790372;10140992,900459105;7,813793820568141E+18;0;0
32;2;2360,8973188;28,373301604217893;28,373301604217893;6169262,815643635;0;0;0
33;2;2451,6460017;28,168402780225637;28,16850389101713;6305565,835203765;52232736874663040;0;0
34;2;2541,0203381;28,15768197984312;28,157865845963507;6312316,63248764;1,0550159622683283E+17;0;0
35;2;2630,885632;28,15156885272208;28,151844787704206;6316716,978712633;1,5793910483571978E+17;0;0
36;2;2722,7353217;28,147113325218836;28,14748869817263;6318446,096188893;2,1144927591310474E+17;0;0
37;2;2813,6257979;28,14345477899813;28,143936525968527;6319927,766879291;2,694092881145167E+17;0;0
38;2;2905,0519321;28,140431579371473;28,141017483252902;6320514,861521184;3,314358684888546E+17;0;0
39;2;2996,2574280999997;28,13780754742941;28,138483198963684;6321199,413739286;3,973871226752849E+17;0;0
40;2;3086,444577;28,135717792156665;28,13648433710109;6321698,196086179;4,6470703385664397E+17;0;0
41;2;3176,8457656;28,133664285459602;28,13453388052141;6322345,0498421;5,4261170397376486E+17;0;0
42;2;3267,6048370999997;28,13180656264539;28,13277618246675;6322878,288045359;6,196653836086378E+17;0;0
43;2;3358,7145503;28,130141709196405;28,13120629068669;6323163,188185322;6,936223910551625E+17;0;0
44;2;3449,4060952;28,12849316025453;28,12966382995294;6323343,955810587;7,659095522340193E+17;0;0
45;2;3540,445725;28,127013071906443;28,12827795471896;6324086,259332435;8,576115395770925E+17;0;0
46;2;3632,4403856;28,125626485314267;28,126987776675694;6324509,211673282;9,247790347654126E+17;0;0
47;2;3723,6702895999997;28,124360016742546;28,125811509103368;6324819,730960344;1,0088674893478022E+18;0;0
48;3;3723,6702895999997;28,16741496962347;28,16741496962347;6425826,990943917;0;0;0
49;3;3813,1513965;28,157481638193413;28,157495365639342;6371491,298334427;411091897221570,2;0;0
50;3;3903,1408453999998;28,15602508479494;28,15605912743071;6371201,972947335;1007528110813901,9;0;0
51;3;3992,4795972999996;28,15484247237727;28,154904149508447;6371015,105422457;1712449016619912,8;0;0
52;3;4082,56204;28,15380522563796;28,153899956480004;6371148,711182247;2895171891411914;0;0
53;3;4172,79144;28,15287036432828;28,153002345706298;6371086,687012386;4209510935390092,5;0;0
54;3;4262,691220799999;28,151937059540494;28,152113585539244;6371307,231468652;5966286334003449;0;0
55;3;4352,4364974;28,151131448591183;28,151351060963567;6371475,24823003;8198505434857916;0;0
56;3;4442,8716779;28,150377560093588;28,150642225505372;6371558,537551477;10428043449882834;0;0
57;3;4533,1186655;28,149657851314945;28,149969523928053;6371752,229758565;14141917613206946;0;0
58;3;4623,180612;28,14891390619202;28,14927895843182;6371706,207314077;17866464498933532;0;0
59;3;4714,9256201;28,148200011426784;28,148620142142573;6371991,862877005;22781256620846240;0;0
60;3;4806,0158378999995;28,147492605236643;28,14797104750701;6372131,4303750675;27406380472488568;0;0
61;3;4899,547414799999;28,146851022074063;28,147384824061746;6371991,6225209925;30416846993629592;0;0
62;3;4993,8001734;28,14626243408177;28,146848169126233;6372202,263555193;36041877063609150;0;0
63;3;5088,1613263;28,145757591800475;28,14638628372147;6372361,427855069;42333247662931080;0;0
64;4;5088,1613263;28,13390220693434;28,13390220693434;6352297,536968878;0;0;0
65;4;5179,2602461999995;28,133805568522;28,133807041839002;6361657,773699285;32968470336531,3;0;0
66;4;5271,3281111;28,13339863864693;28,133406402947852;6362011,178893996;64355324696160,7;0;0
67;4;5364,0842196;28,132964303019147;28,132982668403336;6362442,911475031;129678347821721,95;0;0
68;4;5456,3704754;28,13251059013912;28,13254426689271;6362376,810560097;216439436539459,03;0;0
69;4;5549,1381691999995;28,132105276794412;28,132156177308335;6362566,924053645;317233800799975,75;0;0
70;4;5642,0739063;28,131730770338343;28,1318002588089;6362591,018383308;485870068327966,8;0;0
71;4;5736,8928986;28,13138492793905;28,131473914584546;6362917,534678006;777623454000429,4;0;0
72;4;5829,6789111;28,130970727406126;28,13108677745165;6362824,962065113;1134090395110757;0;0
73;4;5923,4327893;28,130634612386757;28,13077390891149;6363074,151994629;1707312899508836,8;0;0
74;4;6016,1514208;28,13026202020151;28,130430088068458;6363124,510395866;2110269246689633;0;0
75;4;6108,5391678;28,129948782378605;28,1301420069911;6363216,609086749;2748530001284187;0;0
76;4;6200,4198622;28,12963690528369;28,129857242135888;6363288,161605358;3563750265693738,5;0;0
77;4;6292,7913952;28,129321935594668;28,12957137806896;6363279,810593373;4232529276414346;0;0
78;4;6385,2717545;28,129023330901354;28,12930123357127;6363362,460413172;5436319572547867;0;0
79;4;6478,5680224;28,1287284059011;28,12903567471195;6363511,230199559;7088195209313314;0;0
