y;x;intensity
1789;1222;0,001582989
1789;1223;0,0016705404
1789;1224;0,0017447022
1789;1225;0,0018199167
1789;1226;0,0018773951
1789;1227;0,0019320551
1789;1228;0,001972451
1789;1229;0,0020024776
1789;1230;0,0020215712
1789;1231;0,0020472498
1789;1232;0,0020734963
1789;1233;0,0020903966
1789;1234;0,0021193016
1789;1235;0,0021192352
1789;1236;0,0021148077
1789;1237;0,00211595
1789;1238;0,0021067762
1789;1239;0,00207956
1789;1240;0,0020406565
1789;1241;0,0020097601
1789;1242;0,001959765
1789;1243;0,0019113035
1789;1244;0,0018652972
1789;1245;0,00181222
1789;1246;0,0017637963
1789;1247;0,001679718
1789;1248;0,0015951828
1789;1249;0,0014995283
1789;1250;0,0013776581
1789;1251;0,0012702144
1789;1252;0,0011118507
1789;1253;0,00097642577
1789;1254;0,00080964214
1789;1255;0,00063502305
1789;1256;0,00044957586
1789;1257;0,00027358177
1789;1258;9,1923546E-05
1789;1259;0
1789;1260;0
1789;1261;0
1789;1262;0
1789;1263;0
1789;1264;0
1789;1265;0
1789;1266;0
1789;1267;0
1789;1268;0
1789;1269;0
1789;1270;0
1789;1271;0
1789;1272;0
1789;1273;0
1789;1274;0
1790;1180;0
1790;1181;0
1790;1182;0
1790;1183;0
1790;1184;0
1790;1185;0
1790;1186;0
1790;1187;0
1790;1188;0
1790;1189;0
1790;1190;0
1790;1191;0
1790;1192;0
1790;1193;0
1790;1194;0
1790;1195;0
1790;1196;0
1790;1197;0
1790;1198;0
1790;1199;0
1790;1200;0
1790;1201;0
1790;1202;0
1790;1203;0
1790;1204;0
1790;1205;0
1790;1206;0
1790;1207;0,00012492752
1790;1208;0,00024563665
1790;1209;0,0003757335
1790;1210;0,000497956
1790;1211;0,00062247086
1790;1212;0,0007329915
1790;1213;0,00083849987
1790;1214;0,0009439341
1790;1215;0,0010360018
1790;1216;0,0011403747
1790;1217;0,0012203571
1790;1218;0,0012858832
1790;1219;0,0013765242
1790;1220;0,0014472163
1790;1221;0,0015244229
1790;1222;0,0016113424
1790;1223;0,0016924789
1790;1224;0,0017676557
1790;1225;0,0018445051
1790;1226;0,0019100355
1790;1227;0,0019673056
1790;1228;0,002000763
1790;1229;0,002031398
1790;1230;0,0020626048
1790;1231;0,0020757867
1790;1232;0,002093751
1790;1233;0,002113131
1790;1234;0,0021201284
1790;1235;0,0021371155
1790;1236;0,00213986
1790;1237;0,0021243829
1790;1238;0,0021264378
1790;1239;0,0021050598
1790;1240;0,0020752088
1790;1241;0,002038831
1790;1242;0,0020010748
