y;x;intensity
1767;1211;0
1767;1212;0
1767;1213;0
1767;1214;0
1767;1215;0
1767;1216;0
1767;1217;0
1767;1218;0
1767;1219;0
1767;1220;0
1767;1221;0
1767;1222;0
1767;1223;0
1767;1224;0
1767;1225;0
1767;1226;0
1767;1227;0
1767;1228;0
1767;1229;0
1767;1230;0
1767;1231;0
1767;1232;0
1767;1233;0
1767;1234;0
1767;1235;0
1767;1236;0
1767;1237;0
1767;1238;0
1767;1239;0
1767;1240;0
1767;1241;0
1767;1242;0
1767;1243;0
1767;1244;0
1767;1245;0
1767;1246;0
1767;1247;0
1767;1248;0
1767;1249;0
1767;1250;0
1767;1251;0
1767;1252;0
1767;1253;0
1767;1254;0
1767;1255;0
1767;1256;0
1767;1257;0
1767;1258;0
1767;1259;0
1767;1260;0
1767;1261;0
1767;1262;0
1767;1263;0
1767;1264;0
1767;1265;0
1767;1266;0
1767;1267;0
1767;1268;0
1767;1269;0
1767;1270;0
1767;1271;0
1767;1272;0
1767;1273;0
1767;1274;0
1768;1180;0
1768;1181;0
1768;1182;0
1768;1183;0
1768;1184;0
1768;1185;0
1768;1186;0
1768;1187;0
1768;1188;0
1768;1189;0
1768;1190;0
1768;1191;0
1768;1192;0
1768;1193;0
1768;1194;0
1768;1195;0
1768;1196;0
1768;1197;0
1768;1198;0
1768;1199;0
1768;1200;0
1768;1201;0
1768;1202;0
1768;1203;0
1768;1204;0
1768;1205;0
1768;1206;0
1768;1207;0
1768;1208;0
1768;1209;0
1768;1210;0
1768;1211;0
1768;1212;0
1768;1213;0
1768;1214;0
1768;1215;0
1768;1216;0
1768;1217;0
1768;1218;0
1768;1219;0
1768;1220;0
1768;1221;0
1768;1222;0
1768;1223;0
1768;1224;0
1768;1225;0
1768;1226;0
1768;1227;0
1768;1228;0
1768;1229;0
1768;1230;0
1768;1231;0
1768;1232;0
1768;1233;0
1768;1234;0
1768;1235;0
1768;1236;0
1768;1237;0
1768;1238;0
1768;1239;0
1768;1240;0
1768;1241;0
1768;1242;0
1768;1243;0
1768;1244;0
1768;1245;0
1768;1246;0
1768;1247;0
1768;1248;0
1768;1249;0
1768;1250;0
1768;1251;0
1768;1252;0
1768;1253;0
1768;1254;0
1768;1255;0
1768;1256;0
1768;1257;0
1768;1258;0
1768;1259;0
1768;1260;0
1768;1261;0
1768;1262;0
1768;1263;0
1768;1264;0
1768;1265;0
1768;1266;0
1768;1267;0
1768;1268;0
1768;1269;0
1768;1270;0
1768;1271;0
1768;1272;0
1768;1273;0
1768;1274;0
1769;1180;0
1769;1181;0
1769;1182;0
1769;1183;0
1769;1184;0
1769;1185;0
1769;1186;0
1769;1187;0
1769;1188;0
1769;1189;0
1769;1190;0
1769;1191;0
1769;1192;0
1769;1193;0
1769;1194;0
1769;1195;0
1769;1196;0
1769;1197;0
1769;1198;0
1769;1199;0
1769;1200;0
1769;1201;0
1769;1202;0
1769;1203;0
1769;1204;0
1769;1205;0
1769;1206;0
1769;1207;0
1769;1208;0
1769;1209;0
1769;1210;0
1769;1211;0
1769;1212;0
1769;1213;0
1769;1214;0
1769;1215;0
1769;1216;0
1769;1217;0
1769;1218;0
1769;1219;0
1769;1220;0
1769;1221;0
1769;1222;0
1769;1223;0
1769;1224;0
1769;1225;0
1769;1226;0
1769;1227;0
1769;1228;0
1769;1229;0
1769;1230;0
1769;1231;0
1769;1232;0
1769;1233;0
1769;1234;0
1769;1235;0
1769;1236;0
1769;1237;0
1769;1238;0
1769;1239;0
1769;1240;0
1769;1241;0
1769;1242;0
1769;1243;0
1769;1244;0
1769;1245;0
1769;1246;0
1769;1247;0
1769;1248;0
1769;1249;0
1769;1250;0
1769;1251;0
1769;1252;0
1769;1253;0
1769;1254;0
1769;1255;0
1769;1256;0
1769;1257;0
1769;1258;0
1769;1259;0
1769;1260;0
1769;1261;0
1769;1262;0
1769;1263;0
1769;1264;0
1769;1265;0
1769;1266;0
1769;1267;0
1769;1268;0
1769;1269;0
1769;1270;0
1769;1271;0
1769;1272;0
1769;1273;0
1769;1274;0
1770;1180;0
1770;1181;0
1770;1182;0
1770;1183;0
1770;1184;0
1770;1185;0
1770;1186;0
1770;1187;0
1770;1188;0
1770;1189;0
1770;1190;0
1770;1191;0
1770;1192;0
1770;1193;0
1770;1194;0
1770;1195;0
1770;1196;0
1770;1197;0
1770;1198;0
1770;1199;0
1770;1200;0
1770;1201;0
1770;1202;0
1770;1203;0
1770;1204;0
1770;1205;0
1770;1206;0
1770;1207;0
1770;1208;0
1770;1209;0
1770;1210;0
1770;1211;0
1770;1212;0
1770;1213;0
1770;1214;0
1770;1215;0
1770;1216;0
1770;1217;0
1770;1218;0
1770;1219;0
1770;1220;0
1770;1221;0
1770;1222;0
1770;1223;0
1770;1224;0
1770;1225;0
1770;1226;0
1770;1227;0
1770;1228;0
1770;1229;0
1770;1230;0
1770;1231;0
1770;1232;0
1770;1233;0
1770;1234;0
1770;1235;0
1770;1236;0
1770;1237;0
1770;1238;0
1770;1239;0
1770;1240;0
1770;1241;0
1770;1242;0
1770;1243;0
1770;1244;0
1770;1245;0
1770;1246;0
1770;1247;0
1770;1248;0
1770;1249;0
1770;1250;0
1770;1251;0
1770;1252;0
1770;1253;0
1770;1254;0
1770;1255;0
1770;1256;0
1770;1257;0
1770;1258;0
1770;1259;0
1770;1260;0
1770;1261;0
1770;1262;0
1770;1263;0
1770;1264;0
1770;1265;0
1770;1266;0
1770;1267;0
1770;1268;0
1770;1269;0
1770;1270;0
1770;1271;0
1770;1272;0
1770;1273;0
1770;1274;0
1771;1180;0
1771;1181;0
1771;1182;0
1771;1183;0
1771;1184;0
1771;1185;0
1771;1186;0
1771;1187;0
1771;1188;0
1771;1189;0
1771;1190;0
1771;1191;0
1771;1192;0
1771;1193;0
1771;1194;0
1771;1195;0
1771;1196;0
1771;1197;0
1771;1198;0
1771;1199;0
1771;1200;0
1771;1201;0
1771;1202;0
1771;1203;0
1771;1204;0
1771;1205;0
1771;1206;0
1771;1207;0
1771;1208;0
1771;1209;0
1771;1210;0
1771;1211;0
1771;1212;0
1771;1213;0
1771;1214;0
1771;1215;0
1771;1216;0
1771;1217;0
1771;1218;0
1771;1219;0
1771;1220;0
1771;1221;0
1771;1222;0
1771;1223;0
1771;1224;0
1771;1225;0
1771;1226;1,3791193E-05
1771;1227;2,5959083E-05
1771;1228;2,4931287E-05
1771;1229;1,5482588E-05
1771;1230;4,9622386E-06
1771;1231;0
1771;1232;0
1771;1233;6,227329E-06
1771;1234;1,3490199E-05
1771;1235;1,2065585E-05
1771;1236;0
1771;1237;0
1771;1238;0
1771;1239;0
1771;1240;0
1771;1241;0
1771;1242;0
1771;1243;0
1771;1244;0
1771;1245;0
1771;1246;0
1771;1247;0
1771;1248;0
1771;1249;0
1771;1250;0
1771;1251;0
1771;1252;0
1771;1253;0
1771;1254;0
1771;1255;0
1771;1256;0
1771;1257;0
1771;1258;0
1771;1259;0
1771;1260;0
1771;1261;0
1771;1262;0
1771;1263;0
1771;1264;0
1771;1265;0
1771;1266;0
1771;1267;0
1771;1268;0
1771;1269;0
1771;1270;0
1771;1271;0
1771;1272;0
1771;1273;0
1771;1274;0
1772;1180;0
1772;1181;0
1772;1182;0
1772;1183;0
1772;1184;0
1772;1185;0
1772;1186;0
1772;1187;0
1772;1188;0
1772;1189;0
1772;1190;0
1772;1191;0
1772;1192;0
1772;1193;0
1772;1194;0
1772;1195;0
1772;1196;0
1772;1197;0
1772;1198;0
1772;1199;0
1772;1200;0
1772;1201;0
1772;1202;0
1772;1203;0
1772;1204;0
1772;1205;0
1772;1206;0
1772;1207;0
1772;1208;0
1772;1209;0
1772;1210;0
1772;1211;0
1772;1212;0
1772;1213;0
1772;1214;0
1772;1215;0
1772;1216;0
1772;1217;0
1772;1218;0
1772;1219;0
1772;1220;0
1772;1221;0
1772;1222;0
1772;1223;1,800933E-05
1772;1224;8,1665035E-05
1772;1225;0,00013136356
1772;1226;0,00016232806
1772;1227;0,00017460123
1772;1228;0,0001704023
1772;1229;0,00015730965
1772;1230;0,0001450108
1772;1231;0,00014147355
1772;1232;0,00014927096
1772;1233;0,00016734906
1772;1234;0,00018933482
1772;1235;0,00020373163
1772;1236;0,00019981993
1772;1237;0,0001664935
1772;1238;9,899906E-05
1772;1239;1,6868034E-07
1772;1240;0
1772;1241;0
1772;1242;0
1772;1243;0
1772;1244;0
1772;1245;0
1772;1246;0
1772;1247;0
1772;1248;0
1772;1249;0
1772;1250;0
1772;1251;0
1772;1252;0
1772;1253;0
1772;1254;0
1772;1255;0
1772;1256;0
1772;1257;0
1772;1258;0
1772;1259;0
1772;1260;0
1772;1261;0
1772;1262;0
1772;1263;0
1772;1264;0
1772;1265;0
1772;1266;0
1772;1267;0
1772;1268;0
1772;1269;0
1772;1270;0
1772;1271;0
1772;1272;0
1772;1273;0
1772;1274;0
1773;1180;0
1773;1181;0
1773;1182;0
1773;1183;0
1773;1184;0
1773;1185;0
1773;1186;0
1773;1187;0
1773;1188;0
1773;1189;0
1773;1190;0
1773;1191;0
1773;1192;0
1773;1193;0
1773;1194;0
1773;1195;0
1773;1196;0
1773;1197;0
1773;1198;0
1773;1199;0
1773;1200;0
1773;1201;0
1773;1202;0
1773;1203;0
1773;1204;0
1773;1205;0
1773;1206;0
1773;1207;0
1773;1208;0
1773;1209;0
1773;1210;0
1773;1211;0
1773;1212;0
1773;1213;0
1773;1214;0
1773;1215;0
1773;1216;0
1773;1217;0
1773;1218;0
1773;1219;0
1773;1220;0
1773;1221;0
1773;1222;7,7922254E-05
1773;1223;0,00015974544
1773;1224;0,00023403097
1773;1225;0,0002928648
1773;1226;0,00033115412
1773;1227;0,00034636908
1773;1228;0,00034334316
1773;1229;0,00032886313
1773;1230;0,0003163645
1773;1231;0,00031465798
1773;1232;0,00032801487
1773;1233;0,0003553771
1773;1234;0,00038927782
1773;1235;0,00041652904
1773;1236;0,00042303329
1773;1237;0,00039911384
1773;1238;0,00033766887
1773;1239;0,00024003108
1773;1240;0,00011289044
1773;1241;0
1773;1242;0
1773;1243;0
1773;1244;0
1773;1245;0
1773;1246;0
1773;1247;0
1773;1248;0
1773;1249;0
1773;1250;0
1773;1251;0
1773;1252;0
1773;1253;0
1773;1254;0
1773;1255;0
1773;1256;0
1773;1257;0
1773;1258;0
1773;1259;0
1773;1260;0
1773;1261;0
1773;1262;0
1773;1263;0
1773;1264;0
1773;1265;0
1773;1266;0
1773;1267;0
1773;1268;0
1773;1269;0
1773;1270;0
1773;1271;0
1773;1272;0
1773;1273;0
1773;1274;0
1774;1180;0
1774;1181;0
1774;1182;0
1774;1183;0
1774;1184;0
1774;1185;0
1774;1186;0
1774;1187;0
1774;1188;0
1774;1189;0
1774;1190;0
1774;1191;0
1774;1192;0
1774;1193;0
1774;1194;0
1774;1195;0
1774;1196;0
1774;1197;0
1774;1198;0
1774;1199;0
1774;1200;0
1774;1201;0
1774;1202;0
1774;1203;0
1774;1204;0
1774;1205;0
1774;1206;0
1774;1207;0
1774;1208;0
1774;1209;0
1774;1210;0
1774;1211;0
1774;1212;0
1774;1213;0
1774;1214;0
1774;1215;0
1774;1216;0
1774;1217;0
1774;1218;0
1774;1219;0
1774;1220;4,2966323E-05
1774;1221;0,00012221861
1774;1222;0,00021352866
1774;1223;0,000308512
1774;1224;0,00039738382
1774;1225;0,0004709157
1774;1226;0,00051970326
1774;1227;0,00054223294
1774;1228;0,00054287567
1774;1229;0,00053034874
1774;1230;0,00051852735
1774;1231;0,00051815395
1774;1232;0,00053506717
1774;1233;0,0005680361
1774;1234;0,00060930394
1774;1235;0,0006451689
1774;1236;0,0006613944
1774;1237;0,00064330996
1774;1238;0,0005875463
1774;1239;0,0004928196
1774;1240;0,00036678882
1774;1241;0,00022061517
1774;1242;6,453715E-05
1774;1243;0
1774;1244;0
1774;1245;0
1774;1246;0
1774;1247;0
1774;1248;0
1774;1249;0
1774;1250;0
1774;1251;0
1774;1252;0
1774;1253;0
1774;1254;0
1774;1255;0
1774;1256;0
1774;1257;0
1774;1258;0
1774;1259;0
1774;1260;0
1774;1261;0
1774;1262;0
1774;1263;0
1774;1264;0
1774;1265;0
1774;1266;0
1774;1267;0
1774;1268;0
1774;1269;0
1774;1270;0
1774;1271;0
1774;1272;0
1774;1273;0
1774;1274;0
1775;1180;0
1775;1181;0
1775;1182;0
1775;1183;0
1775;1184;0
1775;1185;0
1775;1186;0
1775;1187;0
1775;1188;0
1775;1189;0
1775;1190;0
1775;1191;0
1775;1192;0
1775;1193;0
1775;1194;0
1775;1195;0
1775;1196;0
1775;1197;0
1775;1198;0
1775;1199;0
1775;1200;0
1775;1201;0
1775;1202;0
1775;1203;0
1775;1204;0
1775;1205;0
1775;1206;0
1775;1207;0
1775;1208;0
1775;1209;0
1775;1210;0
1775;1211;0
1775;1212;0
1775;1213;0
1775;1214;0
1775;1215;0
1775;1216;0
1775;1217;0
1775;1218;6,3599173E-06
1775;1219;8,428818E-05
1775;1220;0,00016104667
1775;1221;0,00025092313
1775;1222;0,00035561275
1775;1223;0,00046506582
1775;1224;0,00057124795
1775;1225;0,00066131185
1775;1226;0,0007238548
1775;1227;0,00075666694
1775;1228;0,00076423935
1775;1229;0,0007550398
1775;1230;0,000744709
1775;1231;0,0007453802
1775;1232;0,0007639315
1775;1233;0,0008012344
1775;1234;0,0008465135
1775;1235;0,0008878953
1775;1236;0,0009093975
1775;1237;0,0008974771
1775;1238;0,0008445566
1775;1239;0,00075266865
1775;1240;0,0006288769
1775;1241;0,00048438707
1775;1242;0,00033028878
1775;1243;0,00017424027
1775;1244;2,035237E-05
1775;1245;0
1775;1246;0
1775;1247;0
1775;1248;0
1775;1249;0
1775;1250;0
1775;1251;0
1775;1252;0
1775;1253;0
1775;1254;0
1775;1255;0
1775;1256;0
1775;1257;0
1775;1258;0
1775;1259;0
1775;1260;0
1775;1261;0
1775;1262;0
1775;1263;0
1775;1264;0
1775;1265;0
1775;1266;0
1775;1267;0
1775;1268;0
1775;1269;0
1775;1270;0
1775;1271;0
1775;1272;0
1775;1273;0
1775;1274;0
1776;1180;0
1776;1181;0
1776;1182;0
1776;1183;0
1776;1184;0
1776;1185;0
1776;1186;0
1776;1187;0
1776;1188;0
1776;1189;0
1776;1190;0
1776;1191;0
1776;1192;0
1776;1193;0
1776;1194;0
1776;1195;0
1776;1196;0
1776;1197;0
1776;1198;0
1776;1199;0
1776;1200;0
1776;1201;0
1776;1202;0
1776;1203;0
1776;1204;0
1776;1205;0
1776;1206;0
1776;1207;0
1776;1208;0
1776;1209;0
1776;1210;0
1776;1211;0
1776;1212;0
1776;1213;0
1776;1214;0
1776;1215;0
1776;1216;0
1776;1217;5,4438653E-05
1776;1218;0,00013270692
1776;1219;0,00020770462
1776;1220;0,00028960014
1776;1221;0,00038686456
1776;1222;0,0005024745
1776;1223;0,00062787184
1776;1224;0,0007512356
1776;1225;0,00085938454
1776;1226;0,00093851227
1776;1227;0,0009835742
1776;1228;0,0009990714
1776;1229;0,0009949574
1776;1230;0,0009866258
1776;1231;0,0009878037
1776;1232;0,0010065292
1776;1233;0,001044286
1776;1234;0,0010925574
1776;1235;0,0011368949
1776;1236;0,0011608269
1776;1237;0,001148734
1776;1238;0,0011024446
1776;1239;0,0010138961
1776;1240;0,00089415093
1776;1241;0,00075391564
1776;1242;0,0006038643
1776;1243;0,0004516702
1776;1244;0,000300037
1776;1245;0,00014282105
1776;1246;5,6078625E-07
1776;1247;0
1776;1248;0
1776;1249;0
1776;1250;0
1776;1251;0
1776;1252;0
1776;1253;0
1776;1254;0
1776;1255;0
1776;1256;0
1776;1257;0
1776;1258;0
1776;1259;0
1776;1260;0
1776;1261;0
1776;1262;0
1776;1263;0
1776;1264;0
1776;1265;0
1776;1266;0
1776;1267;0
1776;1268;0
1776;1269;0
1776;1270;0
1776;1271;0
1776;1272;0
1776;1273;0
1776;1274;0
1777;1180;0
1777;1181;0
1777;1182;0
1777;1183;0
1777;1184;0
1777;1185;0
1777;1186;0
1777;1187;0
1777;1188;0
1777;1189;0
1777;1190;0
1777;1191;0
1777;1192;0
1777;1193;0
1777;1194;0
1777;1195;0
1777;1196;0
1777;1197;0
1777;1198;0
1777;1199;0
1777;1200;0
1777;1201;0
1777;1202;0
1777;1203;0
1777;1204;0
1777;1205;0
1777;1206;0
1777;1207;0
1777;1208;0
1777;1209;0
1777;1210;0
1777;1211;0
1777;1212;0
1777;1213;0
1777;1214;0
1777;1215;0
1777;1216;9,61505E-05
1777;1217;0,00018841063
1777;1218;0,00026671667
1777;1219;0,00034079517
1777;1220;0,00042466546
1777;1221;0,0005284224
1777;1222;0,00065304706
1777;1223;0,00079285615
1777;1224;0,0009338554
1777;1225;0,0010579948
1777;1226;0,0011519422
1777;1227;0,0012081708
1777;1228;0,0012307096
1777;1229;0,0012297257
1777;1230;0,0012274106
1777;1231;0,0012298509
1777;1232;0,001247591
1777;1233;0,0012848654
1777;1234;0,001330394
1777;1235;0,0013686332
1777;1236;0,0013946737
1777;1237;0,0013877075
1777;1238;0,0013424731
1777;1239;0,0012591537
1777;1240;0,0011458116
1777;1241;0,0010198128
1777;1242;0,00087692175
1777;1243;0,0007336946
1777;1244;0,0005876757
1777;1245;0,0004344915
1777;1246;0,0002666556
1777;1247;7,298639E-05
1777;1248;0
1777;1249;0
1777;1250;0
1777;1251;0
1777;1252;0
1777;1253;0
1777;1254;0
1777;1255;0
1777;1256;0
1777;1257;0
1777;1258;0
1777;1259;0
1777;1260;0
1777;1261;0
1777;1262;0
1777;1263;0
1777;1264;0
1777;1265;0
1777;1266;0
1777;1267;0
1777;1268;0
1777;1269;0
1777;1270;0
1777;1271;0
1777;1272;0
1777;1273;0
1777;1274;0
1778;1180;0
1778;1181;0
1778;1182;0
1778;1183;0
1778;1184;0
1778;1185;0
1778;1186;0
1778;1187;0
1778;1188;0
1778;1189;0
1778;1190;0
1778;1191;0
1778;1192;0
1778;1193;0
1778;1194;0
1778;1195;0
1778;1196;0
1778;1197;0
1778;1198;0
1778;1199;0
1778;1200;0
1778;1201;0
1778;1202;0
1778;1203;0
1778;1204;0
1778;1205;0
1778;1206;0
1778;1207;0
1778;1208;0
1778;1209;0
1778;1210;0
1778;1211;0
1778;1212;0
1778;1213;0
1778;1214;0
1778;1215;0,000117019605
1778;1216;0,00023311861
1778;1217;0,00032731122
1778;1218;0,00040467983
1778;1219;0,00047818944
1778;1220;0,00056435174
1778;1221;0,00067286554
1778;1222;0,0008059178
1778;1223;0,00095830683
1778;1224;0,0011090796
1778;1225;0,0012485245
1778;1226;0,0013631291
1778;1227;0,0014253221
1778;1228;0,0014533525
1778;1229;0,0014580187
1778;1230;0,0014468038
1778;1231;0,0014456572
1778;1232;0,0014609958
1778;1233;0,0014958099
1778;1234;0,0015427354
1778;1235;0,0015878235
1778;1236;0,0016152997
1778;1237;0,0016107829
1778;1238;0,0015685381
1778;1239;0,0014902143
1778;1240;0,0013842302
1778;1241;0,0012602727
1778;1242;0,0011307271
1778;1243;0,0010005366
1778;1244;0,0008658572
1778;1245;0,00072289037
1778;1246;0,0005612389
1778;1247;0,00037390075
1778;1248;0,00014881739
1778;1249;0
1778;1250;0
1778;1251;0
1778;1252;0
1778;1253;0
1778;1254;0
1778;1255;0
1778;1256;0
1778;1257;0
1778;1258;0
1778;1259;0
1778;1260;0
1778;1261;0
1778;1262;0
1778;1263;0
1778;1264;0
1778;1265;0
1778;1266;0
1778;1267;0
1778;1268;0
1778;1269;0
1778;1270;0
1778;1271;0
1778;1272;0
1778;1273;0
1778;1274;0
1779;1180;0
1779;1181;0
1779;1182;0
1779;1183;0
1779;1184;0
1779;1185;0
1779;1186;0
1779;1187;0
1779;1188;0
1779;1189;0
1779;1190;0
1779;1191;0
1779;1192;0
1779;1193;0
1779;1194;0
1779;1195;0
1779;1196;0
1779;1197;0
1779;1198;0
1779;1199;0
1779;1200;0
1779;1201;0
1779;1202;0
1779;1203;0
1779;1204;0
1779;1205;0
1779;1206;0
1779;1207;0
1779;1208;0
1779;1209;0
1779;1210;0
1779;1211;0
1779;1212;0
1779;1213;0
1779;1214;0,00010669419
1779;1215;0,00024984288
1779;1216;0,0003706828
1779;1217;0,0004656333
1779;1218;0,0005443148
1779;1219;0,0006183568
1779;1220;0,00070635905
1779;1221;0,0008184554
1779;1222;0,0009575267
1779;1223;0,0011118213
1779;1224;0,0012775372
1779;1225;0,0014276592
1779;1226;0,0015452009
1779;1227;0,0016200797
1779;1228;0,0016528447
1779;1229;0,0016557279
1779;1230;0,0016469818
1779;1231;0,0016427246
1779;1232;0,0016567258
1779;1233;0,0016897487
1779;1234;0,0017355161
1779;1235;0,0017802798
1779;1236;0,001806654
1779;1237;0,0018041703
1779;1238;0,0017655429
1779;1239;0,0016920845
1779;1240;0,0015951403
1779;1241;0,0014837143
1779;1242;0,0013673932
1779;1243;0,0012530395
1779;1244;0,0011360883
1779;1245;0,0010081143
1779;1246;0,0008567415
1779;1247;0,0006723394
1779;1248;0,0004507455
1779;1249;0,00019677263
1779;1250;0
1779;1251;0
1779;1252;0
1779;1253;0
1779;1254;0
1779;1255;0
1779;1256;0
1779;1257;0
1779;1258;0
1779;1259;0
1779;1260;0
1779;1261;0
1779;1262;0
1779;1263;0
1779;1264;0
1779;1265;0
1779;1266;0
1779;1267;0
1779;1268;0
1779;1269;0
1779;1270;0
1779;1271;0
1779;1272;0
1779;1273;0
1779;1274;0
1780;1180;0
1780;1181;0
1780;1182;0
1780;1183;0
1780;1184;0
1780;1185;0
1780;1186;0
1780;1187;0
1780;1188;0
1780;1189;0
1780;1190;0
1780;1191;0
1780;1192;0
1780;1193;0
1780;1194;0
1780;1195;0
1780;1196;0
1780;1197;0
1780;1198;0
1780;1199;0
1780;1200;0
1780;1201;0
1780;1202;0
1780;1203;0
1780;1204;0
1780;1205;0
1780;1206;0
1780;1207;0
1780;1208;0
1780;1209;0
1780;1210;0
1780;1211;0
1780;1212;0
1780;1213;6,735315E-05
1780;1214;0,00023199077
1780;1215;0,00038204686
1780;1216;0,0005057876
1780;1217;0,00060364616
1780;1218;0,00068117125
1780;1219;0,00075466087
1780;1220;0,0008418837
1780;1221;0,0009534272
1780;1222;0,0010934063
1780;1223;0,0012604353
1780;1224;0,0014334086
1780;1225;0,0015897828
1780;1226;0,0017171424
1780;1227;0,0017889002
1780;1228;0,0018232609
1780;1229;0,0018244323
1780;1230;0,001813023
1780;1231;0,0018049789
1780;1232;0,0018152365
1780;1233;0,0018463212
1780;1234;0,0018913917
1780;1235;0,0019356222
1780;1236;0,0019639917
1780;1237;0,001963028
1780;1238;0,0019269868
1780;1239;0,0018594315
1780;1240;0,0017693263
1780;1241;0,0016702726
1780;1242;0,0015703761
1780;1243;0,0014746783
1780;1244;0,0013783892
1780;1245;0,0012702952
1780;1246;0,0011376574
1780;1247;0,00096742314
1780;1248;0,0007537563
1780;1249;0,00049992476
1780;1250;0,00022256777
1780;1251;0
1780;1252;0
1780;1253;0
1780;1254;0
1780;1255;0
1780;1256;0
1780;1257;0
1780;1258;0
1780;1259;0
1780;1260;0
1780;1261;0
1780;1262;0
1780;1263;0
1780;1264;0
1780;1265;0
1780;1266;0
1780;1267;0
1780;1268;0
1780;1269;0
1780;1270;0
1780;1271;0
1780;1272;0
1780;1273;0
1780;1274;0
1781;1180;0
1781;1181;0
1781;1182;0
1781;1183;0
1781;1184;0
1781;1185;0
1781;1186;0
1781;1187;0
1781;1188;0
1781;1189;0
1781;1190;0
1781;1191;0
1781;1192;0
1781;1193;0
1781;1194;0
1781;1195;0
1781;1196;0
1781;1197;0
1781;1198;0
1781;1199;0
1781;1200;0
1781;1201;0
1781;1202;0
1781;1203;0
1781;1204;0
1781;1205;0
1781;1206;0
1781;1207;0
1781;1208;0
1781;1209;0
1781;1210;0
1781;1211;0
1781;1212;1,1627464E-05
1781;1213;0,00018096389
1781;1214;0,00035138775
1781;1215;0,00050555205
1781;1216;0,00063297944
1781;1217;0,0007315728
1781;1218;0,00080488325
1781;1219;0,000877067
1781;1220;0,0009666965
1781;1221;0,0010834851
1781;1222;0,0012308034
1781;1223;0,0013996531
1781;1224;0,001575342
1781;1225;0,001732607
1781;1226;0,0018536058
1781;1227;0,0019278596
1781;1228;0,001957963
