idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2160720665,8430133;1,4535798;False
1;0;0;1,3160409;162,5387104071495;162,5387104071495;0,06503137;0,0013786502;False
2;0;0;2,5843759;158,6257597589512;158,6257597589512;0,0014434268;5,0563016E-05;False
3;0;0;3,8082488;158,59166399839063;158,59166399839063;5,0923205E-05;1,5165715E-06;False
4;0;1;3,8082488;158,59166399839063;158,59166399839063;147978795,24668;0,20757644;False
5;0;1;5,330146;76,36358944966983;76,36358944966983;0,03517202;0,0006208921;False
6;0;1;6,6968382;76,14742242798009;76,14742242798009;0,0006479131;0,00016128502;False
7;0;1;8,1007883;76,1174319228373;76,1174319228373;0,00017177121;3,071934E-05;False
8;0;1;9,423069;76,11700121702344;76,11700121702344;3,2206415E-05;5,7936413E-06;False
9;1;0;9,423069;47,200942813146625;47,200942813146625;30194619,328387037;0,040729355;False
10;1;0;11,5850788;32,48213144019805;32,48213144019805;0,04486064;0,0007585054;False
11;1;0;13,6906462;32,355280306871734;32,355280306871734;0,0011212355;0,0006189814;False
12;1;0;15,7956426;32,30579644084943;32,30579644084943;0,00068401906;0,0003002055;False
13;1;0;17,9091797;32,281882625965466;32,281882625965466;0,00046973315;0,0002250983;False
14;1;0;20,0227544;32,26903592899911;32,26903592899911;0,00033870258;0,00017006614;False
15;1;0;22,1580456;32,261326133199184;32,261326133199184;0,0003004581;0,00014945198;False
16;1;0;24,2730029;32,256053501685024;32,256053501685024;0,0002392684;0,00010205158;False
17;1;0;26,398958;32,2524536217722;32,2524536217722;0,00020795764;0,000106684514;False
18;1;0;28,518723199999997;32,2497240667711;32,2497240667711;0,00014844807;0,00010291781;False
19;1;0;30,635747799999997;32,247434051906154;32,247434051906154;0,00017116033;0,000104677856;False
20;1;0;32,746544899999996;32,24594395830672;32,24594395830672;0,00013671425;6,557233E-05;False
21;1;0;34,8655095;32,24470792337124;32,24470792337124;0,000113604125;5,880845E-05;False
22;1;0;36,9838997;32,24370475877922;32,24370475877922;0,00010848566;5,7494493E-05;False
23;1;0;39,0946923;32,242932192280584;32,242932192280584;0,00010152941;4,690967E-05;False
24;1;0;41,2201024;32,242281553107276;32,242281553107276;9,3087176E-05;5,3633863E-05;False
25;2;0;41,2201024;31,412387790842633;31,412387790842633;8502403,00128449;0,0034180502;False
26;2;0;43,2856266;31,30977605632558;31,30977605632558;0,0032651725;0,00017235315;False
27;2;0;45,323342000000004;31,29078518866697;31,29078518866697;0,0001598139;0,0001723652;True
28;2;0;47,3957475;31,276400845411395;31,276400845411395;0,00017179875;8,1381135E-05;False
29;2;0;49,5313437;31,269555212277616;31,269555212277616;9,97117E-05;0,0001049121;False
30;2;0;51,5990924;31,265772278882665;31,265772278882665;6,821127E-05;0,00010102791;False
31;2;0;53,6795557;31,264054868890796;31,264054868890796;8,8024186E-05;0,000107595435;True
32;2;0;55,7658174;31,263487728123756;31,263487728123756;0,000105055864;1,8723635E-05;False
33;2;0;57,845593199999996;31,262990284371845;31,262990284371845;3,131932E-05;2,7834161E-05;False
34;2;0;59,9240861;31,26265727015898;31,26265727015898;2,5418498E-05;2,787581E-05;True
35;2;0;62,000151;31,26250422455667;31,26250422455667;2,6018042E-05;6,5338386E-06;False
36;3;0;62,000151;31,32343886167562;31,32343886167562;8812300,635319423;0,00072914024;False
37;3;0;64,1022257;31,31914049127909;31,31914049127909;0,0007232996;2,5833135E-05;False
38;3;0;66,2103027;31,31887635668948;31,31887635668948;3,2109943E-05;2,390479E-05;False
39;3;0;68,3011849;31,318745136879322;31,318745136879322;3,9189792E-05;1,8893345E-05;False
40;3;0;70,3937978;31,318678674380624;31,318678674380624;2,119958E-05;2,1908829E-05;False
41;3;0;72,48676710000001;31,31863396538181;31,31863396538181;1,3905657E-05;2,2009588E-05;True
42;3;0;74,568845;31,31859787797449;31,31859787797449;2,3885907E-05;3,3396673E-06;False
43;4;0;74,568845;31,31368257619574;31,31368257619574;8695190,034578783;0,00013409759;False
44;4;0;76,6394521;31,313418001658277;31,313418001658277;0,00013134474;1,0197167E-05;False
45;4;0;78,7188216;31,313402484865787;31,313402484865787;1,6077189E-05;5,8112073E-06;False
46;5;0;78,7188216;31,31525020129414;31,31525020129414;8716355,763004664;4,363538E-05;False
47;5;0;80,7967936;31,315214894071858;31,315214894071858;5,5322555E-05;3,4298805E-06;False
