idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2198159564,9275026;1,4610199;False
1;0;0;6,9408805;97,7288902584693;97,73174952676419;0,17880361;0,0020131455;False
2;0;0;13,290221599999999;94,82705908068935;94,83073489797009;0,002232502;0,0007896464;False
3;0;0;19,335972299999998;94,47552505891855;94,47941074924366;0,0008199449;0,0001368745;False
4;0;0;25,3221682;94,46297287617135;94,46687399602453;0,00014668598;1,2519769E-05;False
5;0;0;31,3097851;94,46386666524924;94,4677632539216;1,3513374E-05;3,6448473E-06;False
6;0;1;31,3097851;94,46386666524924;94,46386666524924;77944912,62381631;0,08269724;False
7;0;1;39,6859881;76,21427506994598;76,21450056043746;0,008156891;0,00027929246;False
8;0;1;47,4052303;76,18745582348883;76,18768823218842;0,00026852143;7,6113094E-05;False
9;0;1;55,5283646;76,18256139629949;76,18279750849042;7,574598E-05;6,865652E-06;False
10;1;0;55,5283646;47,245707552545085;47,245707552545085;30106595,481118206;0,040766753;False
11;1;0;65,5966543;32,46056214530511;32,4605803904681;0,043838773;0,0007733781;False
12;1;0;75,394908;32,34226873852043;32,342290167862394;0,0009857037;0,0007746368;False
13;1;0;85,1814396;32,29400138880459;32,29402721507165;0,0006830033;0,0007736721;False
14;1;0;95,38088809999999;32,26941108323098;32,269436243269794;0,00037728494;0,00077355007;False
15;1;0;105,2363263;32,25698304935653;32,25700557592991;0,0003864133;0,00077454175;True
16;1;0;115,6162843;32,24205499656519;32,242055464138694;0,0007640348;0,0001627453;False
17;1;0;126,2060587;32,23580947701127;32,235810291634905;0,00028403258;0,000110378955;False
18;1;0;136,5474071;32,23227150258337;32,23227252913506;0,00021080008;7,0449445E-05;False
19;1;0;147,28953769999998;32,229979651038676;32,229981190153715;0,00012406778;5,3351745E-05;False
20;1;0;157,97082999999998;32,2285287779863;32,22853066313163;0,00013226489;3,4518773E-05;False
21;1;0;168,2684907;32,22762908178943;32,227631034806045;9,145598E-05;3,3313834E-05;False
22;1;0;178,54163749999998;32,22713523553204;32,227137240254464;8,009857E-05;3,119255E-05;False
23;1;0;188,874744;32,22683819523255;32,22684002902678;6,469376E-05;2,0437019E-05;False
24;1;0;199,2853371;32,226614688441586;32,22661653484165;3,956377E-05;1,6597942E-05;False
25;1;0;209,837474;32,22649542638995;32,2264971208059;2,9975083E-05;1,6621236E-05;False
26;2;0;209,837474;31,3991235936114;31,3991235936114;8497907,34404891;0,003318549;False
27;2;0;220,3865837;31,309773880725146;31,309777358796808;0,0032746003;0,00013137772;False
28;2;0;230,77763769999999;31,291214248704993;31,29122302465173;0,00020053599;0,00019780673;False
29;2;0;241,16313499999998;31,280642685019316;31,2806558593115;9,175349E-05;0,0001892897;True
30;2;0;251,7295939;31,270949284610296;31,27095066754911;0,0001866182;2,8497541E-05;False
31;2;0;262,5164694;31,26592296273796;31,265926015730564;4,3973945E-05;5,671162E-05;False
32;2;0;273,07299309999996;31,263523042879143;31,263527107263926;3,5316E-05;4,060032E-05;False
33;2;0;283,5429114;31,262336000286947;31,262340693873675;2,8849885E-05;3,698077E-05;False
34;2;0;294,14540519999997;31,2618144218375;31,26181956392526;1,8416038E-05;3,0805277E-05;False
35;2;0;304,89071279999996;31,261584571448523;31,261589961930657;1,6633825E-05;3,1970165E-05;True
36;2;0;315,7218455;31,261450075855173;31,26145010068526;2,949155E-05;9,368692E-06;False
37;3;0;315,7218455;31,322462877464332;31,322462877464332;8812041,626085036;0,0006984168;False
38;3;0;326,34030659999996;31,318776394790618;31,318776378864623;0,00062153884;1,7434251E-05;False
39;3;0;337,3504587;31,318606400773017;31,31860638519322;2,8034672E-05;1,6962846E-05;False
40;3;0;347,99636399999997;31,31851936109964;31,318519368520505;1,959777E-05;1,6640313E-05;False
41;3;0;358,34215379999995;31,318473146993604;31,318473176951045;1,24646795E-05;1,6755757E-05;True
42;3;0;368,9403809;31,318446905735854;31,318446905337282;1,5546342E-05;2,7537355E-06;False
43;4;0;368,9403809;31,31384792357766;31,31384792357766;8695307,05479209;0,00012379303;False
44;4;0;379,5289375;31,313656613765794;31,313656613403598;0,00011424428;3,7823775E-06;False
45;5;0;379,5289375;31,315223835040292;31,315223835040292;8716183,406307468;3,4571156E-05;False
46;5;0;390,084201;31,315202669605895;31,315202668523213;2,8122631E-05;3,025325E-06;False
