cycle;lambda;sidelobe;dataPenalty;regPenalty;currentRegPenalty;converged;iterCount;ElapsedTime
0;1530,8358;15,308358;2152,7771491935414;0;0;False;30000;523,983958
1;376,1803;0,39566407;76,40604362843294;52,600966147496365;52,600966147496365;False;30000;545,5775863
2;376,1803;1,0593289;19,995338680746762;31,495897725870122;31,495897725870122;False;30000;548,1834175
3;376,1803;0,114413604;7,419319978316184;25,51707064574066;25,51707064574066;False;30000;548,432971
4;376,1803;0,1159079;6,964225714478918;24,419795713355732;24,419795713355732;True;29270;533,5421046
5;376,1803;0,061999205;6,922953854707054;24,40555052679536;24,40555052679536;True;3632;67,10210529999999
6;376,1803;0,063165985;6,892380539568655;24,433820706172362;24,433820706172362;True;431;7,893690599999999
7;376,1803;0,062330715;6,894622571988916;24,431540340139613;24,431540340139613;False;0;0
