cycle;lambda;sidelobe;dataPenalty;regPenalty;currentRegPenalty;converged;iterCount;ElapsedTime
0;50064,68;500,6468;2152,7771491935414;0;0;True;13449;235,30310459999998
1;4860,7114;48,607113;830,0848272245645;29,53401642091194;29,53401642091194;True;19239;335,80340209999997
2;50122,863;501,22864;2140,9899278208204;3,24188855342436;3,24188855342436;True;19447;333,5109371
3;4861,809;48,618088;837,846306745253;29,602168448705925;29,602168448705925;True;19290;331,8468836
4;50122,984;501,22983;2141,004275415781;3,2452987311371544;3,2452987311371544;True;19467;336,95216009999996
5;4861,816;48,618156;837,8664827133282;29,60231161224874;29,60231161224874;True;19251;310,8013971
6;50122,984;501,22983;2141,0058189787405;3,245447999666794;3,245447999666794;True;19490;311,50209889999996
7;4861,8022;48,61802;837,8076840566101;29,601863310599583;29,601863310599583;True;19279;338,8537712
