cycle;lambda;sidelobe;dataPenalty;regPenalty;currentRegPenalty;converged;iterCount;ElapsedTime
0;2260,6594;22,606594;2152,7771491935414;0;0;False;30000;552,6236359
1;376,1803;0,802371;46,63920407428155;33,34409048100497;33,34409048100497;False;30000;556,6909475
2;376,1803;0,88813144;10,453630014116252;26,969297248185768;26,969297248185768;False;30000;552,8662337
3;376,1803;0,1293634;7,298837234833592;24,31287681573953;24,31287681573953;False;30000;553,6021482
4;376,1803;0,117079966;6,903736899243128;24,431136225291816;24,431136225291816;True;15261;281,5624515
5;376,1803;0,09221211;6,912574324139838;24,4142432056402;24,4142432056402;True;2058;37,992751
6;376,1803;0,092740424;6,892652447805581;24,433226446547724;24,433226446547724;True;333;6,190467
7;376,1803;0,09204997;6,894380496034528;24,43149947666807;24,43149947666807;False;0;0
