idx;cycle;seconds;objectiveNormal;objectiveAccelerated;L2GExp;L2GCorr;processorCount;blockSize
0;0;0;2152,7771491935414;2152,7771491935414;2295345505,5892296;0;0;0
1;0;19,784264099999998;82,45218936812259;82,45375476643099;0,2566241919994354;0,0036292586009949446;0;0
2;0;36,7625792;79,3216204832444;79,32358792147438;0,0037127812393009663;0,0019160587107762694;0;0
3;0;53,4454011;78,14384990253447;78,14610399864097;0,0019818691071122885;0,0011590130161494017;0;0
4;0;70,3014309;77,50628606514486;77,508875846348;0,001391028636135161;0,000649067631457001;0;0
5;0;87,5606324;77,3763230967996;77,37899881906014;0,000670574838295579;0,0002572060329839587;0;0
6;0;104,6934754;77,37326064425133;77,37594077872994;0,0002520523266866803;7,963937241584063E-05;0;0
7;0;122,13959899999999;77,36606599225405;77,3687552825363;8,43387097120285E-05;2,5180168449878693E-05;0;0
8;0;138,91831059999998;77,36703139521009;77,36971793051032;2,5735818780958652E-05;1,0623742127791047E-05;0;0
9;0;155,46388869999998;77,36729420435334;77,3699789898248;8,037779480218887E-06;5,173846147954464E-06;0;0
10;1;155,46388869999998;48,71192462566462;48,71192462566462;34680692,8745497;0;0;0
11;1;179,933215;29,585445117945003;29,585470473763213;0,05517524853348732;0,0012802795972675085;0;0
12;1;203,8109025;29,356843240133028;29,35687613777143;0,0020771699491888285;0,0012966757640242577;0;0
13;1;227,3810967;29,27887416096892;29,278911262641106;0,0008211054373532534;0,0013004811480641365;0;0
14;1;250,87628669999998;29,231869799551603;29,231910049910724;0,0008351727155968547;0,001311112311668694;0;0
15;1;274,23987999999997;29,203811298163142;29,20385135126496;0,00048495002556592226;0,001310125575400889;0;0
16;1;297,323302;29,187183304089935;29,187224785192154;0,0004331410164013505;0,0013114638859406114;0;0
17;1;320,5578485;29,175413740474916;29,175456547262268;0,0003524177009239793;0,0013121224474161863;0;0
18;1;343,65577709999997;29,16762112115206;29,16766433542127;0,0003072395920753479;0,0013114375760778785;0;0
19;1;367,14939219999997;29,161883458369815;29,161926492974832;0,0002835278573911637;0,00131231511477381;0;0
20;1;390,33667829999996;29,157380059106845;29,157421990357626;0,0002792512532323599;0,0013123869430273771;0;0
21;1;413,2999597;29,153547672294884;29,153589540777684;0,00035369081888347864;0,0013121473602950573;0;0
22;1;436,23330089999996;29,15041187203048;29,15045416083197;0,00021048897178843617;0,0013122799573466182;0;0
23;1;459,5470337;29,14787548792435;29,147917457289516;0,0002195301785832271;0,0013124726247042418;0;0
24;1;482,3277546;29,14566156590364;29,14570353469695;0,00017762277275323868;0,0013125333935022354;0;0
25;1;505,13143899999994;29,144033698602822;29,144074750183194;0,00017897761426866055;0,0013125839177519083;0;0
26;2;505,13143899999994;28,188320079327326;28,188320079327326;8263035,934277205;0;0;0
27;2;528,9356406999999;28,097647943830744;28,09764929837025;0,002664175583049655;0,00019518216140568256;0;0
28;2;552,1672133999999;28,08063681054415;28,080640896679693;0,00022078858455643058;0,00018296251073479652;0;0
29;2;575,1698481999999;28,070741757986102;28,070748261610646;0,0001768729998730123;0,00012369037722237408;0;0
30;2;598,4033628999999;28,064592435809157;28,064600240796423;0,00012106169015169144;0,00014518629177473485;0;0
31;2;621,3145738999999;28,06104380222715;28,061051762695726;0,00012282782699912786;0,00018804003775585443;0;0
32;2;644,2236529999999;28,059187202980215;28,05919493539893;0,00010764742910396308;0,000187652200111188;0;0
33;2;667,0539368;28,057981596090492;28,057989528577902;8,706886001164094E-05;0,00018220370111521333;0;0
34;2;690,0185062999999;28,057097684178594;28,057105834590914;6,0799065977334976E-05;0,00018068129429593682;0;0
35;2;712,7421729999999;28,056421655716328;28,056430189422915;5,767189941252582E-05;0,00018229543638881296;0;0
36;2;735,4468324999999;28,056060693000674;28,05606925853946;5,357872578315437E-05;0,00018410355551168323;0;0
37;2;758,2928142;28,055774183734748;28,05578272536698;6,106949876993895E-05;0,0001848899555625394;0;0
38;2;781,0576782999999;28,05556081864273;28,055569414074494;3,740630199899897E-05;0,00018352476763539016;0;0
39;2;803,9065051999999;28,055415951610044;28,055424470490404;3,869947977364063E-05;0,0001818290475057438;0;0
40;2;826,5967857999999;28,055298084969042;28,05530654939472;3,21046682074666E-05;0,0001834242866607383;0;0
41;2;849,0042463;28,055226085502078;28,055234502429855;3,082212060689926E-05;0,00018111827375832945;0;0
42;3;849,0042463;28,093683223352052;28,093683223352052;8078381,708523809;0;0;0
43;3;873,4564822;28,08945300824149;28,089453059581306;0,0005902973935008049;6,875333929201588E-05;0;0
44;3;898,6231749;28,088128295707058;28,08812846369222;0,00018853190704248846;6,363684224197641E-05;0;0
45;3;923,1616586;28,087107527787026;28,08710784756567;0,00016406933718826622;6,617539474973455E-05;0;0
46;3;948,0701716;28,08631400490158;28,086314509988355;0,00010066463437397033;6,692433817079291E-05;0;0
47;3;972,1197912;28,08569031192749;28,085690964182668;0,00011235265992581844;6,608829426113516E-05;0;0
48;3;996,6728817;28,08523585891447;28,085236604103887;7,988206198206171E-05;6,429558561649173E-05;0;0
49;3;1021,1527604;28,084904562086276;28,084905347804515;8,604278264101595E-05;6,551630212925375E-05;0;0
50;3;1045,9530221999999;28,08466131720509;28,084662123431333;7,393949636025354E-05;6,507253419840708E-05;0;0
51;3;1070,1174385;28,08447045414262;28,08447121467543;6,026940900483169E-05;6,508739170385525E-05;0;0
52;3;1095,0731178;28,084340274194957;28,08434099946075;4,860303670284338E-05;6,510052480734885E-05;0;0
53;3;1118,7385338;28,084242843264455;28,08424349682368;4,5754059101454914E-05;6,467852654168382E-05;0;0
