idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2160720665,8430133;1,4535798;False
1;0;0;1,3511412;162,47148866219732;162,47148866219732;0,06905966;0,00129338;False
2;0;0;2,6033474;158,5999697599829;158,5999697599829;0,0013386242;2,9296381E-05;False
3;0;0;3,9186536999999997;158,59083163354663;158,59083163354663;2,9982533E-05;5,6962017E-07;False
4;0;1;3,9186536999999997;158,59083163354663;158,59083163354663;147977705,4350641;0,2075738;False
5;0;1;5,5268329;76,29676840991587;76,29676840991587;0,03556843;0,00040989544;False
6;0;1;7,0299789;76,1387552494114;76,1387552494114;0,00042626588;0,00011459342;False
7;0;1;8,4659482;76,11688596467003;76,11688596467003;0,00013120862;1,7602244E-05;False
8;0;1;9,906533699999999;76,11725156887695;76,11725156887695;1,9631829E-05;3,0628871E-06;False
9;1;0;9,906533699999999;47,20117913697712;47,20117913697712;30195039,524702933;0,040729344;False
10;1;0;12,264142199999998;32,444369737586214;32,444369737586214;0,04486062;0,0006379906;False
11;1;0;14,627610699999998;32,337084775470025;32,337084775470025;0,00085260195;0,00029273593;False
12;1;0;17,0410519;32,29520109648805;32,29520109648805;0,00056661427;0,00023291016;False
13;1;0;19,3946856;32,27521202557851;32,27521202557851;0,0004242094;0,00018804171;False
14;1;0;21,739240199999998;32,26444508364308;32,26444508364308;0,00030994933;0,00019242079;False
15;1;0;24,093271799999997;32,25791839934139;32,25791839934139;0,0002403363;0,0001185032;False
16;1;0;26,4425509;32,25333554844043;32,25333554844043;0,00020860002;9,354061E-05;False
17;1;0;28,804703599999996;32,250043480323804;32,250043480323804;0,00019874188;8,427608E-05;False
18;1;0;31,167767399999995;32,24770056171356;32,24770056171356;0,00015775528;7,210257E-05;False
19;1;0;33,523127699999996;32,24605574193709;32,24605574193709;0,00013114624;6,341871E-05;False
20;1;0;35,8830028;32,2444852835906;32,2444852835906;0,00014114674;6,376126E-05;False
21;1;0;38,231315099999996;32,24345184242229;32,24345184242229;0,00010376492;4,495344E-05;False
22;1;0;40,5792134;32,24251506309525;32,24251506309525;0,00010043218;4,277728E-05;False
23;1;0;42,9383249;32,24186736296493;32,24186736296493;9,1547336E-05;3,661355E-05;False
24;1;0;45,28549219999999;32,241300886792054;32,241300886792054;7,931553E-05;3,576996E-05;False
25;2;0;45,28549219999999;31,411421813155954;31,411421813155954;8502294,04139045;0,003417204;False
26;2;0;47,428919099999995;31,314328020459385;31,314328020459385;0,0024467234;0,000117345226;False
27;2;0;49,55970649999999;31,291710107128292;31,291710107128292;0,00014234053;0,00014033631;False
28;2;0;51,69437489999999;31,279152033183095;31,279152033183095;0,00011103565;0,00019224154;False
29;2;0;53,84219309999999;31,271414132739142;31,271414132739142;5,9580307E-05;0,00014093152;True
30;2;0;55,93617009999999;31,267585030434688;31,267585030434688;0,00014046839;3,9565955E-05;False
31;2;0;58,019274499999995;31,26496112360642;31,26496112360642;0,00010256843;5,2011517E-05;False
32;2;0;60,10328499999999;31,263469007273486;31,263469007273486;4,8511607E-05;7,580448E-05;True
33;2;0;62,20109029999999;31,26293315575642;31,26293315575642;7,55523E-05;2,7394017E-05;False
34;2;0;64,28828719999998;31,262556878574085;31,262556878574085;2,2436725E-05;2,7971437E-05;True
35;2;0;66,3665642;31,262378213510623;31,262378213510623;2,6147232E-05;6,367278E-06;False
36;3;0;66,3665642;31,323452604217543;31,323452604217543;8812484,172034008;0,0007285329;False
37;3;0;68,4791112;31,319102681800626;31,319102681800626;0,000717377;2,6801948E-05;False
38;3;0;70,6052561;31,318892891346685;31,318892891346685;4,9198046E-05;2,5195435E-05;False
39;3;0;72,7247234;31,318789965647554;31,318789965647554;2,6850112E-05;2,2609504E-05;False
40;3;0;74,87642;31,318728622745162;31,318728622745162;1,825477E-05;2,222337E-05;False
41;3;0;76,9999564;31,31868615718198;31,31868615718198;1,2678356E-05;2,2424558E-05;True
42;3;0;79,0898486;31,318661571228766;31,318661571228766;2,2350876E-05;6,7360234E-06;False
43;4;0;79,0898486;31,31367104015237;31,31367104015237;8695118,473928882;0,00013378123;False
44;4;0;81,1737315;31,31341004897073;31,31341004897073;0,00013333492;9,102107E-06;False
45;5;0;81,1737315;31,315244918251082;31,315244918251082;8716261,757619837;4,286629E-05;False
46;5;0;83,28428290000001;31,315203796412824;31,315203796412824;4,0481616E-05;3,7640493E-06;False
