idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2160720665,8430133;1,4535798;False
1;0;0;0,8452183999999999;162,56783380882882;162,56783380882882;0,06099807;0,0057698265;False
2;0;0;1,5165427999999999;158,7290377116642;158,7290377116642;0,005809728;0,0024824152;False
3;0;0;2,1127930999999998;158,61347444893738;158,61347444893738;0,002529721;0,001434063;False
4;0;0;2,7357845;158,59666013384253;158,59666013384253;0,0014645576;0,0002025828;False
5;0;0;3,3079918;158,59113819971154;158,59113819971154;0,00020066218;3,6744867E-05;False
6;0;0;3,8447009999999997;158,59201252114903;158,59201252114903;3,659632E-05;9,815325E-06;False
7;0;1;3,8447009999999997;158,59201252114903;158,59201252114903;147979131,78347734;0,20757622;False
8;0;1;4,9081446;76,71286346622239;76,71286346622239;0,032704324;0,0024108584;False
9;0;1;5,777266299999999;76,21700812492577;76,21700812492577;0,0026323062;0,0006954548;False
10;0;1;6,559408899999999;76,13127250904054;76,13127250904054;0,00067869585;0,00037912984;False
11;0;1;7,3817936;76,11436180553008;76,11436180553008;0,00041825778;0,00030262873;False
12;0;1;8,1780279;76,1242432249391;76,1242432249391;0,0003322831;0,00011130172;False
13;0;1;8,963280899999999;76,11548436928177;76,11548436928177;0,000109400426;5,2615884E-05;False
14;0;1;9,731002799999999;76,11770015828185;76,11770015828185;5,28089E-05;2,4005654E-05;False
15;0;1;10,5189753;76,11686988892961;76,11686988892961;2,3188535E-05;9,170501E-06;False
16;1;0;10,5189753;47,200811385196;47,200811385196;30194651,541227013;0,04072926;False
17;1;0;12,254826399999999;32,585564258921806;32,585564258921806;0,044248216;0,0016514035;False
18;1;0;13,854266599999999;32,40272217069297;32,40272217069297;0,0019335183;0,0010056398;False
19;1;0;15,458961799999999;32,34067609445838;32,34067609445838;0,0010179583;0,00061303756;False
20;1;0;17,0036144;32,30550927134918;32,30550927134918;0,0006922689;0,00045665266;False
21;1;0;18,5298743;32,28495206952525;32,28495206952525;0,0005872795;0,00044908456;False
22;1;0;20,0524368;32,27262586951812;32,27262586951812;0,00045781117;0,00029993025;False
23;1;0;21,5579665;32,264518644246614;32,264518644246614;0,00037689455;0,00029456703;False
24;1;0;23,0669856;32,259052680534;32,259052680534;0,00030789338;0,00023179321;False
25;1;0;24,6025963;32,254719564549646;32,254719564549646;0,00026133785;0,00023958576;False
