idx;cycle;seconds;objectiveNormal;objectiveAccelerated;L2GExp;L2GCorr;processorCount;blockSize
62;4;1220,1794985;28,07926104437511;28,079261052640337;2,022783155553043E-05;4,221158451400697E-05;0;0
63;4;1244,5562332;28,07924579400099;28,079245815734765;1,6681486158631742E-05;4,212153362459503E-05;0;0
64;4;1268,755751;28,07923456976409;28,079234602598447;2,682674676179886E-05;4,222009374643676E-05;0;0
65;4;1293,0860192999999;28,079225750491695;28,079225790754577;1,569138839840889E-05;4,209140024613589E-05;0;0
66;4;1317,3224590999998;28,07921893783426;28,079218990119703;1,0962485248455778E-05;4,249946141499095E-05;0;0
67;4;1341,6890689;28,079213704186113;28,07921375450273;1,0969233699142933E-05;4,239097688696347E-05;0;0
68;4;1365,9694986;28,079209831509203;28,07920987327564;1,0368430594098754E-05;4,22902921854984E-05;0;0
69;4;1389,9905348999998;28,07920688452335;28,079206926972184;6,73546310281381E-06;4,228745456202887E-05;0;0
70;4;1414,2358755999999;28,079204637583494;28,07920468386046;7,611044566147029E-06;4,240763882989995E-05;0;0
71;4;1438,4769139;28,079202996877438;28,079203050168974;4,874309524893761E-06;4,223959331284277E-05;0;0
72;4;1462,4824216;28,079201585393424;28,079201638373416;5,836442142026499E-06;4,2343825043644756E-05;0;0
73;4;1486,8288627;28,079200706273898;28,079200749468093;4,811918188352138E-06;4,228851685184054E-05;0;0
