idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
0;0;0;0;2152,9853936729123;2152,9853936729123;2160720665,8430133;1,4535798;False
1;0;0;1,5366885;159,74217000536854;159,74217000536854;0,06883807;0,00072845124;False
2;0;0;3,0286822;158,58277876565683;158,58277876565683;0,0007755657;6,663031E-06;False
3;0;1;3,0286822;158,58277876565683;158,58277876565683;147967826,08591726;0,20757088;False
4;0;1;5,0768594;76,26942351936705;76,26942351936705;0,03556696;0,00026184297;False
5;0;1;6,9694245;76,12307283570152;76,12307283570152;0,00030122447;4,4326447E-05;False
6;0;1;8,7719895;76,11743108186523;76,11743108186523;4,5387773E-05;3,3724791E-06;False
7;1;0;8,7719895;47,20133844518796;47,20133844518796;30195165,94860813;0,040729318;False
8;1;0;12,182242200000001;32,39606004351576;32,39606004351576;0,04486059;0,0006523082;False
9;1;0;15,592803400000001;32,30822850163914;32,30822850163914;0,00095034344;0,00021569186;False
10;1;0;19,0009749;32,27484086264305;32,27484086264305;0,00048632122;0,00024638907;False
11;1;0;22,4071857;32,26135043829435;32,26135043829435;0,00039018795;0,0001148511;False
12;1;0;25,8301312;32,254045056535084;32,254045056535084;0,00024092558;9,907468E-05;False
13;1;0;29,271130799999998;32,249335809923295;32,249335809923295;0,00026160805;7,182141E-05;False
14;1;0;32,694934;32,24633906856805;32,24633906856805;0,00018838455;5,6494828E-05;False
15;1;0;36,1018489;32,244283767711494;32,244283767711494;0,00013796345;7,229089E-05;False
16;1;0;39,5290341;32,24274231022351;32,24274231022351;0,00012062233;4,3164677E-05;False
17;1;0;42,9586214;32,24163276895219;32,24163276895219;0,00013882993;4,4902583E-05;False
18;1;0;46,3722071;32,240905403087375;32,240905403087375;8,231713E-05;3,5138917E-05;False
19;1;0;49,77048859999999;32,24033128182776;32,24033128182776;7,303509E-05;3,012275E-05;False
20;1;0;53,1898382;32,239928358528594;32,239928358528594;6,275624E-05;1,8228195E-05;False
21;1;0;56,62030589999999;32,23963492449242;32,23963492449242;6,339606E-05;1,707711E-05;False
22;1;0;60,0619858;32,23943964302531;32,23943964302531;4,005753E-05;1,9924473E-05;False
23;2;0;60,0619858;31,409790372838188;31,409790372838188;8501191,742916958;0,003418535;False
24;2;0;62,5125471;31,323870508679136;31,323870508679136;0,0034071244;0,000105366984;False
25;2;0;64,980897;31,2957246429164;31,2957246429164;0,00027473434;8,642492E-05;False
26;2;0;67,4066186;31,278961967436487;31,278961967436487;0,00013108249;0,00019116604;False
27;2;0;69,861846;31,27096497892682;31,27096497892682;5,629769E-05;0,000115532996;True
28;2;0;72,1075402;31,267381268754267;31,267381268754267;0,00011515335;3,8016264E-05;False
29;2;0;74,3443965;31,264846811690298;31,264846811690298;6,544134E-05;4,4233326E-05;False
30;2;0;76,5739117;31,263570935357745;31,263570935357745;6,039754E-05;6,2878535E-05;False
31;2;0;78,8189814;31,26298192843337;31,26298192843337;7,646718E-05;7,588572E-05;False
32;2;0;81,0193278;31,262678908143528;31,262678908143528;4,4060427E-05;7,8425444E-05;True
33;2;0;83,2273501;31,262465727682326;31,262465727682326;6,475442E-05;8,5620895E-06;False
34;3;0;83,2273501;31,323486568391104;31,323486568391104;8811507,630971279;0,00072992407;False
35;3;0;85,5995406;31,319114608846046;31,319114608846046;0,0007238301;2,2258439E-05;False
36;3;0;87,9793066;31,318928412190104;31,318928412190104;8,548144E-05;2,0125817E-05;False
37;3;0;90,3571396;31,31886797368037;31,31886797368037;6,5272805E-05;1,906728E-05;False
38;3;0;92,77495139999999;31,318796418346594;31,318796418346594;3,3811637E-05;1,9534926E-05;False
39;3;0;95,15192329999999;31,31869456512611;31,31869456512611;2,8998998E-05;1,9291578E-05;False
40;3;0;97,52881009999999;31,318645676112205;31,318645676112205;1,6762438E-05;1,9302846E-05;True
41;3;0;99,7361348;31,31861723608541;31,31861723608541;2,5565398E-05;3,1115258E-06;False
42;4;0;99,7361348;31,31367549705279;31,31367549705279;8695397,96375112;0,0001348468;False
43;4;0;101,9674083;31,31342707669657;31,31342707669657;0,00013439645;1,1613403E-05;False
44;4;0;104,1854004;31,313420094953628;31,313420094953628;4,4040848E-05;7,283408E-06;False
45;5;0;104,1854004;31,315252168361184;31,315252168361184;8716378,639148388;4,2183907E-05;False
46;5;0;106,41661810000001;31,31522014114539;31,31522014114539;5,7041074E-05;3,0571136E-06;False
